Local Peak Maximum (Comp. extension 1 % Change) : HoraalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;sec
1158,57806;-9,66049;-12342,35689
1158,60806;-9,66073;-12344,92734
1158,80806;-9,66228;-12344,08319
1158,87806;-9,66288;-12346,61192
1158,90206;-9,66306;-12349,30009
1158,92006;-9,66324;-12351,89140
1158,93606;-9,66342;-12354,56914
1158,96006;-9,66360;-12357,20739
1158,98806;-9,66390;-12359,85383
1159,01006;-9,66408;-12362,44813
1159,16206;-9,66527;-12359,91195
1159,25206;-9,66611;-12362,51220
1159,28206;-9,66635;-12365,09457
1159,31006;-9,66665;-12367,74996
1159,35006;-9,66701;-12370,33159
1159,51006;-9,66832;-12367,79839
1159,54606;-9,66862;-12365,21304
1159,57806;-9,66886;-12362,54647
1159,77806;-9,67047;-12362,17991
1159,97006;-9,67197;-12364,73843
1160,07606;-9,67287;-12367,34092
1160,11806;-9,67322;-12369,93223
1160,14406;-9,67346;-12372,45128
1160,18406;-9,67382;-12375,05227
1160,21406;-9,67412;-12377,60931
1160,24006;-9,67436;-12380,15965
1160,33806;-9,67514;-12377,64955
1160,43006;-9,67585;-12375,08059
1160,49206;-9,67639;-12377,60931
1160,51806;-9,67669;-12380,31164
1160,53806;-9,67687;-12382,94542
1160,55606;-9,67705;-12385,62465
1160,58406;-9,67729;-12388,20627
1160,61606;-9,67759;-12390,84452
1160,72606;-9,67849;-12388,27556
1160,75806;-9,67878;-12385,67010
1160,82206;-9,67926;-12383,16000
1160,89406;-9,67980;-12380,58880
1160,95006;-9,68028;-12378,07274
1161,10206;-9,68148;-12380,62531
1161,15606;-9,68195;-12383,20097
1161,28206;-9,68297;-12385,77142
1161,32406;-9,68333;-12388,27854
1161,40006;-9,68399;-12390,84750
1161,45006;-9,68440;-12393,39188
1161,49006;-9,68476;-12395,91464
1161,65006;-9,68608;-12393,33600
1161,78206;-9,68715;-12396,05248
1161,80406;-9,68739;-12398,76598
1161,82406;-9,68757;-12401,28502
1161,84806;-9,68781;-12403,85324
1161,87406;-9,68805;-12406,38196
1161,90006;-9,68829;-12409,04480
1161,99806;-9,68907;-12406,41475
1162,03606;-9,68937;-12403,86516
1162,09006;-9,68979;-12401,34910
1162,13006;-9,69008;-12398,82037
1162,33006;-9,69170;-12401,23808
1162,42006;-9,69242;-12403,74520
1162,52806;-9,69331;-12406,27170
1162,61606;-9,69403;-12408,81756
1162,64806;-9,69433;-12411,46103
1162,68006;-9,69463;-12414,13802
1162,71806;-9,69499;-12416,67941
1162,86006;-9,69612;-12414,15367
1162,92206;-9,69666;-12411,63462
1162,97406;-9,69708;-12414,14621
1163,00606;-9,69738;-12416,68761
1163,03806;-9,69774;-12419,27892
1163,06006;-9,69792;-12422,02669
1163,08206;-9,69816;-12424,58075
1163,10606;-9,69840;-12427,14375
1163,14206;-9,69869;-12429,74773
1163,19806;-9,69911;-12427,07297
1163,22406;-9,69935;-12424,51295
1163,24206;-9,69947;-12421,84192
1163,26206;-9,69959;-12419,16567
1163,29006;-9,69977;-12416,61087
1163,31806;-9,70001;-12414,08363
1163,49806;-9,70144;-12416,64514
1163,55806;-9,70192;-12419,20963
1163,63606;-9,70258;-12421,83372
1163,66806;-9,70288;-12424,39896
1163,69806;-9,70312;-12427,07148
1163,88406;-9,70467;-12429,60989
1163,95006;-9,70521;-12432,15874
1164,05006;-9,70611;-12434,66064
1164,12606;-9,70671;-12432,09764
1164,25206;-9,70778;-12434,69045
1164,27406;-9,70802;-12437,26760
1164,29406;-9,70826;-12439,89617
1164,31406;-9,70844;-12442,61488
1164,33206;-9,70862;-12445,41630
1164,43206;-9,70940;-12442,82946
1164,45806;-9,70964;-12440,19419
1164,48406;-9,70982;-12437,61256
1164,51206;-9,70999;-12435,02572
1164,54806;-9,71029;-12432,44857
1164,59006;-9,71059;-12429,88706
1164,69606;-9,71143;-12432,45006
1164,72806;-9,71173;-12434,99145
1164,78206;-9,71215;-12437,54923
1164,85006;-9,71268;-12440,09063
1164,91606;-9,71322;-12442,63798
1165,10006;-9,71472;-12445,14361
1165,13406;-9,71502;-12447,71108
1165,18606;-9,71550;-12450,23385
1165,21806;-9,71579;-12452,83112
1165,41606;-9,71735;-12450,30537
1165,50206;-9,71819;-12452,93915
1165,52606;-9,71837;-12455,53717
1165,55206;-9,71866;-12458,06590
1165,57606;-9,71884;-12460,66168
1165,61606;-9,71926;-12463,31558
1165,65406;-9,71962;-12465,95830
1165,72006;-9,72010;-12463,16954
1165,74006;-9,72028;-12460,63188
1165,76406;-9,72046;-12457,93700
1165,79206;-9,72064;-12455,36804
1165,86606;-9,72124;-12452,84975
1166,06606;-9,72285;-12453,70507
1166,09806;-9,72315;-12456,23529
1166,13806;-9,72345;-12458,74837
1166,16606;-9,72369;-12461,39929
1166,36606;-9,72530;-12461,54979
1166,44006;-9,72596;-12464,17761
1166,46206;-9,72614;-12466,78084
1166,50206;-9,72650;-12469,34608
1166,55206;-9,72691;-12471,90610
1166,75206;-9,72865;-12473,85293
1166,79406;-9,72907;-12476,35558
1166,82006;-9,72931;-12478,90741
1166,88606;-9,72990;-12481,42049
1166,97606;-9,73062;-12478,76137
1167,00606;-9,73086;-12476,23116
1167,03406;-9,73104;-12473,69945
1167,08406;-9,73146;-12471,04704
1167,13206;-9,73182;-12468,52651
1167,29206;-9,73307;-12471,07834
1167,32406;-9,73337;-12473,66071
1167,35806;-9,73367;-12476,21104
1167,40806;-9,73409;-12478,77404
1167,56206;-9,73523;-12476,22073
1167,65406;-9,73600;-12478,72710
1167,69206;-9,73636;-12481,37653
1167,71806;-9,73660;-12483,88663
1167,74206;-9,73684;-12486,57182
1167,76406;-9,73702;-12489,17058
1167,80606;-9,73738;-12491,68217
1168,00606;-9,73905;-12493,42784
1168,04206;-9,73941;-12496,04225
1168,06006;-9,73959;-12498,82653
1168,09606;-9,73989;-12501,36942
1168,22006;-9,74091;-12498,72148
1168,25206;-9,74115;-12496,02959
1168,28406;-9,74138;-12493,42784
1168,31606;-9,74162;-12490,77991
1168,51606;-9,74324;-12490,99895
1168,56406;-9,74366;-12493,52619
1168,59806;-9,74395;-12496,15029
1168,65406;-9,74443;-12498,70136
1168,85406;-9,74599;-12500,19521
1168,93406;-9,74671;-12502,71052
1168,98806;-9,74718;-12505,21243
1169,01406;-9,74742;-12507,74115
1169,05406;-9,74778;-12510,29819
1169,24206;-9,74940;-12512,88205
1169,28206;-9,74975;-12515,38247
1169,36006;-9,75047;-12517,95888
1169,50406;-9,75167;-12515,31541
1169,53406;-9,75191;-12512,77477
1169,66406;-9,75292;-12510,26243
1169,70806;-9,75322;-12507,59065
1169,82006;-9,75418;-12510,14322
1169,86806;-9,75454;-12512,72410
1170,04406;-9,75597;-12515,29902
1170,16006;-9,75687;-12517,81732
1170,19806;-9,75723;-12520,33114
1170,21806;-9,75741;-12523,09829
1170,23806;-9,75765;-12525,87289
1170,26606;-9,75789;-12528,41055
1170,30606;-9,75824;-12530,96908
1170,50606;-9,75986;-12529,43426
1170,57206;-9,76046;-12532,01514
1170,60006;-9,76076;-12534,63030
1170,62406;-9,76100;-12537,15456
1170,64806;-9,76123;-12539,73991
1170,75006;-9,76201;-12537,16648
1170,77006;-9,76219;-12534,59752
1170,79606;-9,76237;-12532,07922
1170,88606;-9,76309;-12529,57284
1171,08606;-9,76464;-12530,11078
1171,13806;-9,76506;-12532,74530
1171,28006;-9,76620;-12535,35002
1171,35006;-9,76679;-12537,85789
1171,43406;-9,76751;-12540,48496
1171,45206;-9,76769;-12543,10608
1171,46806;-9,76787;-12545,75700
1171,48806;-9,76805;-12548,37662
1171,50806;-9,76823;-12550,92323
1171,56006;-9,76871;-12553,42662
1171,61206;-9,76907;-12550,82339
1171,64806;-9,76937;-12548,30062
1171,69406;-9,76973;-12545,78531
1171,74406;-9,77020;-12548,35278
1171,79406;-9,77068;-12550,92919
1171,81806;-9,77092;-12553,60246
1171,83806;-9,77110;-12556,29212
1172,00806;-9,77253;-12553,74700
1172,09606;-9,77319;-12551,17357
1172,17006;-9,77379;-12548,66719
1172,33006;-9,77510;-12551,18251
1172,53006;-9,77666;-12551,89925
1172,63406;-9,77750;-12554,54868
1172,65806;-9,77774;-12557,07741
1172,68006;-9,77798;-12559,72087
1172,69606;-9,77809;-12562,25407
1172,71406;-9,77827;-12564,76790
1172,73806;-9,77851;-12567,27427
1172,76606;-9,77875;-12569,79108
1172,89406;-9,77983;-12567,18487
1172,94406;-9,78019;-12564,68147
1173,04806;-9,78108;-12567,21914
1173,07006;-9,78132;-12569,76426
1173,08806;-9,78150;-12572,41666
1173,10406;-9,78168;-12575,06907
1173,12206;-9,78186;-12577,57843
1173,19006;-9,78246;-12580,09225
1173,24406;-9,78288;-12577,53670
1173,27806;-9,78312;-12574,90069
1173,30006;-9,78330;-12572,35706
1173,33406;-9,78354;-12569,68826
1173,37006;-9,78383;-12567,12079
1173,40406;-9,78407;-12564,60547
1173,54606;-9,78521;-12567,14910
1173,60806;-9,78569;-12569,69869
1173,80806;-9,78724;-12569,18609
1173,86606;-9,78772;-12571,81466
1173,89806;-9,78796;-12574,41342
1173,93006;-9,78826;-12576,92873
1173,95006;-9,78850;-12579,71227
1173,96606;-9,78868;-12582,39895
1173,98206;-9,78880;-12585,10798
1174,00006;-9,78898;-12587,66800
1174,02406;-9,78922;-12590,30551
1174,13806;-9,79011;-12587,71420
1174,18006;-9,79041;-12585,17206
1174,31606;-9,79167;-12587,74698
1174,33606;-9,79185;-12590,34127
1174,35406;-9,79203;-12592,85510
1174,37606;-9,79226;-12595,59691
1174,39206;-9,79238;-12598,37896
1174,41606;-9,79262;-12600,95686
1174,51206;-9,79346;-12598,25975
1174,53206;-9,79358;-12595,71016
1174,55206;-9,79376;-12593,00709
1174,57406;-9,79388;-12590,46793
1174,62606;-9,79430;-12587,92430
1174,67206;-9,79466;-12585,39408
1174,72006;-9,79502;-12582,82512
1174,87806;-9,79627;-12585,37918
1174,91406;-9,79657;-12587,88556
1175,05806;-9,79771;-12590,39044
1175,12206;-9,79824;-12592,91619
1175,16206;-9,79860;-12595,67440
1175,18406;-9,79884;-12598,30296
1175,20206;-9,79896;-12601,08650
1175,22806;-9,79926;-12603,76275
1175,26406;-9,79956;-12606,30786
1175,41006;-9,80076;-12603,64205
1175,56006;-9,80207;-12606,37492
1175,57606;-9,80225;-12609,00050
1175,59206;-9,80243;-12611,68569
1175,61206;-9,80261;-12614,43496
1175,62806;-9,80279;-12616,96666
1175,64606;-9,80297;-12619,69507
1175,73606;-9,80368;-12617,02031
1175,76206;-9,80392;-12614,38876
1175,79406;-9,80416;-12611,71848
1175,82206;-9,80434;-12609,06458
1175,84006;-9,80446;-12606,55224
1175,87606;-9,80470;-12603,95497
1175,90606;-9,80494;-12601,42922
1176,08406;-9,80638;-12604,02799
1176,13006;-9,80673;-12606,55820
1176,20606;-9,80733;-12609,06756
1176,40606;-9,80889;-12610,82590
1176,44206;-9,80925;-12613,47681
1176,46406;-9,80948;-12616,06365
1176,48406;-9,80960;-12618,80249
1176,50006;-9,80978;-12621,31333
1176,56806;-9,81038;-12623,86292
1176,76806;-9,81200;-12624,35913
1176,81206;-9,81241;-12626,99068
1176,83006;-9,81265;-12629,62967
1176,84606;-9,81283;-12632,45940
1176,86206;-9,81295;-12635,28317
1176,87806;-9,81313;-12637,95495
1176,90606;-9,81337;-12640,54328
1176,98206;-9,81403;-12637,99369
1177,01006;-9,81427;-12635,42324
1177,04006;-9,81451;-12632,89005
1177,05806;-9,81463;-12630,37771
1177,08006;-9,81475;-12627,75660
1177,11406;-9,81499;-12625,24277
1177,13806;-9,81522;-12622,57099
1177,33806;-9,81678;-12622,88392
1177,40006;-9,81726;-12625,40221
1177,46206;-9,81780;-12627,90263
1177,65206;-9,81935;-12630,47755
1177,68406;-9,81959;-12632,99137
1177,72006;-9,81995;-12635,68550
1177,74806;-9,82019;-12638,27085
1177,79806;-9,82060;-12640,78617
1177,99806;-9,82228;-12641,06035
1178,03206;-9,82264;-12643,59802
1178,05206;-9,82282;-12646,14910
1178,07006;-9,82300;-12648,86111
1178,08606;-9,82318;-12651,42709
1178,10406;-9,82336;-12654,17337
1178,13406;-9,82365;-12656,74680
1178,26006;-9,82467;-12654,09887
1178,28606;-9,82491;-12651,53885
1178,31206;-9,82509;-12648,99075
1178,35006;-9,82539;-12646,33536
1178,39606;-9,82575;-12643,83048
1178,42806;-9,82599;-12641,31814
1178,45606;-9,82617;-12638,80134
1178,62806;-9,82754;-12641,44778
1178,65806;-9,82778;-12644,15234
1178,68406;-9,82802;-12646,68256
1178,86206;-9,82939;-12649,24258
1178,94406;-9,83011;-12651,88903
1178,97006;-9,83035;-12654,57273
1178,99206;-9,83059;-12657,35626
1179,00806;-9,83071;-12659,94310
1179,04806;-9,83107;-12662,52697
1179,16806;-9,83197;-12659,95800
1179,30606;-9,83316;-12662,58359
1179,33206;-9,83346;-12665,24047
1179,34806;-9,83364;-12667,85413
1179,36406;-9,83376;-12670,37392
1179,38406;-9,83400;-12672,93990
1179,40206;-9,83418;-12675,63999
1179,41806;-9,83436;-12678,25663
1179,43606;-9,83454;-12680,93139
1179,51406;-9,83513;-12678,11060
1179,53006;-9,83525;-12675,28832
1179,54406;-9,83537;-12672,78045
1179,56006;-9,83543;-12670,15636
1179,58006;-9,83561;-12667,51736
1179,59806;-9,83573;-12664,74873
1179,61406;-9,83585;-12662,02480
1179,63406;-9,83597;-12659,37090
1179,67006;-9,83627;-12656,82876
1179,77006;-9,83705;-12659,36792
1179,85406;-9,83770;-12661,94135
1179,88206;-9,83800;-12664,50882
1179,90606;-9,83818;-12667,19401
1179,94806;-9,83854;-12669,71827
1180,06006;-9,83938;-12667,17166
1180,17206;-9,84034;-12669,67356
1180,20206;-9,84058;-12672,21719
1180,24006;-9,84087;-12674,82042
1180,26006;-9,84111;-12677,39832
1180,29806;-9,84141;-12679,91811
1180,34006;-9,84183;-12682,49452
1180,46406;-9,84279;-12679,90321
1180,54206;-9,84350;-12682,63459
1180,57606;-9,84386;-12685,13650
1180,59406;-9,84404;-12687,85596
1180,61206;-9,84422;-12690,45770
1180,63606;-9,84446;-12693,03411
1180,66406;-9,84470;-12695,54496
1180,76406;-9,84554;-12692,98494
1180,78806;-9,84572;-12690,41598
1180,80406;-9,84584;-12687,75612
1180,82206;-9,84596;-12685,09030
1180,84406;-9,84614;-12682,58542
1180,87606;-9,84637;-12679,96728
1181,05006;-9,84781;-12682,59287
1181,08806;-9,84811;-12685,09477
1181,18006;-9,84889;-12687,66522
1181,23606;-9,84936;-12690,20438
1181,29606;-9,84978;-12687,65479
1181,39006;-9,85050;-12685,14544
1181,48406;-9,85128;-12687,70844
1181,51406;-9,85158;-12690,31316
1181,53206;-9,85176;-12692,90894
1181,55206;-9,85193;-12695,65821
1181,58206;-9,85217;-12698,21674
1181,78206;-9,85379;-12697,99918
1181,80806;-9,85403;-12700,67245
1181,84406;-9,85439;-12703,26674
1181,86606;-9,85462;-12705,92660
1181,88606;-9,85480;-12708,65649
1181,90406;-9,85498;-12711,27909
1181,92406;-9,85516;-12713,85849
1181,96006;-9,85552;-12716,44086
1182,03406;-9,85612;-12713,86296
1182,05806;-9,85630;-12711,26419
1182,07406;-9,85642;-12708,73547
1182,09006;-9,85648;-12706,17992
1182,10406;-9,85660;-12703,36658
1182,12406;-9,85672;-12700,73652
1182,15206;-9,85696;-12698,03792
1182,26206;-9,85785;-12700,54579
1182,33206;-9,85839;-12703,08793
1182,39206;-9,85893;-12705,63155
1182,46206;-9,85947;-12708,17071
1182,54206;-9,86007;-12705,60324
1182,66006;-9,86102;-12708,22585
1182,71406;-9,86150;-12710,83057
1182,74206;-9,86174;-12713,40102
1182,76406;-9,86198;-12716,11899
1182,79206;-9,86222;-12718,70732
1182,82006;-9,86252;-12721,32844
1182,96606;-9,86365;-12718,82355
1183,12606;-9,86509;-12721,38059
1183,15806;-9,86539;-12723,98382
1183,17806;-9,86557;-12726,68988
1183,19806;-9,86575;-12729,30354
1183,22406;-9,86599;-12731,91273
1183,30806;-9,86670;-12729,24542
1183,33006;-9,86682;-12726,64517
1183,35006;-9,86700;-12724,12091
1183,39006;-9,86730;-12721,59517
1183,59006;-9,86892;-12723,04207
1183,64406;-9,86939;-12725,58123
1183,68806;-9,86975;-12728,12486
1183,79206;-9,87059;-12725,61997
1183,96806;-9,87196;-12728,17701
1184,00406;-9,87232;-12730,92777
1184,02406;-9,87256;-12733,74110
1184,04006;-9,87268;-12736,38010
1184,05806;-9,87286;-12738,90734
1184,08406;-9,87310;-12741,41073
1184,17806;-9,87382;-12738,90138
1184,20406;-9,87400;-12736,27728
1184,37206;-9,87549;-12738,84475
1184,39206;-9,87567;-12741,48822
1184,40606;-9,87585;-12744,07953
1184,42206;-9,87597;-12746,63210
1184,44206;-9,87621;-12749,41117
1184,46206;-9,87639;-12751,94287
1184,54406;-9,87705;-12749,31133
1184,57606;-9,87729;-12746,69021
1184,60206;-9,87747;-12744,18682
1184,63206;-9,87770;-12741,51951
1184,65606;-9,87788;-12738,95055
1184,85606;-9,87944;-12738,44987
1184,89806;-9,87980;-12740,99350
1184,93006;-9,88010;-12743,59077
1184,97806;-9,88045;-12746,11056
1185,07806;-9,88117;-12743,50137
1185,19806;-9,88219;-12746,00178
1185,23206;-9,88249;-12748,53498
1185,25206;-9,88267;-12751,07414
1185,27406;-9,88285;-12753,64608
1185,29806;-9,88309;-12756,26570
1185,31406;-9,88326;-12758,96430
1185,33606;-9,88344;-12761,65694
1185,47006;-9,88452;-12759,11033
1185,59606;-9,88566;-12761,63757
1185,61806;-9,88584;-12764,38832
1185,64006;-9,88608;-12766,94387
1185,68406;-9,88649;-12769,49644
1185,81206;-9,88757;-12766,90513
1185,83806;-9,88775;-12764,26613
1185,87406;-9,88805;-12761,67333
1185,93806;-9,88853;-12759,14162
1186,13806;-9,89014;-12760,38736
1186,33806;-9,89176;-12762,08013
1186,40006;-9,89223;-12764,61929
1186,43406;-9,89253;-12767,14355
1186,46006;-9,89277;-12769,72592
1186,49206;-9,89307;-12772,36938
1186,52006;-9,89331;-12775,03818
1186,54606;-9,89361;-12777,56989
1186,69206;-9,89474;-12775,06351
1186,81806;-9,89582;-12777,64589
1186,84406;-9,89606;-12780,42644
1186,86606;-9,89630;-12782,96262
1186,89406;-9,89660;-12785,63142
1186,92806;-9,89690;-12788,26147
1186,97006;-9,89726;-12790,79467
1187,02806;-9,89773;-12788,08713
1187,05206;-9,89791;-12785,41088
1187,08406;-9,89815;-12782,78381
1187,17006;-9,89887;-12780,27743
1187,23006;-9,89929;-12777,67420
1187,43006;-9,90090;-12779,02275
1187,56806;-9,90198;-12781,57383
1187,60206;-9,90228;-12784,16514
1187,66006;-9,90276;-12786,70430
1187,70806;-9,90317;-12789,21217
1187,74406;-9,90347;-12791,76176
1187,79006;-9,90389;-12794,27856
1187,82206;-9,90419;-12796,81176
1187,86406;-9,90455;-12799,34794
1187,94006;-9,90515;-12796,69255
1187,97006;-9,90539;-12794,12508
1188,11006;-9,90658;-12796,72682
1188,13006;-9,90676;-12799,39413
1188,15206;-9,90694;-12801,97948
1188,18006;-9,90724;-12804,63338
1188,19806;-9,90742;-12807,18595
1188,22006;-9,90760;-12809,78918
1188,31406;-9,90838;-12807,28728
1188,34406;-9,90862;-12804,70788
1188,39206;-9,90897;-12802,05548
1188,43006;-9,90927;-12799,55506
1188,58806;-9,91053;-12797,03677
1188,65406;-9,91107;-12799,53718
1188,79606;-9,91220;-12802,14041
1188,88406;-9,91298;-12804,65871
1188,94006;-9,91346;-12807,21426
1188,96606;-9,91370;-12809,85624
1188,99806;-9,91400;-12812,46394
1189,06206;-9,91453;-12815,03290
1189,19206;-9,91555;-12812,51758
1189,31006;-9,91663;-12815,06866
1189,33606;-9,91687;-12817,72107
1189,36006;-9,91711;-12820,34069
1189,38206;-9,91728;-12822,90071
1189,40206;-9,91752;-12825,41156
1189,42006;-9,91770;-12827,98499
1189,45206;-9,91794;-12830,52117
1189,52406;-9,91854;-12828,00585
1189,54206;-9,91866;-12825,24765
1189,55606;-9,91878;-12822,63249
1189,57406;-9,91890;-12819,88323
1189,60406;-9,91908;-12817,36493
1189,63606;-9,91932;-12814,82577
1189,69806;-9,91980;-12812,27320
1189,78006;-9,92051;-12814,82726
1189,84006;-9,92099;-12817,35599
1189,90606;-9,92153;-12819,91154
1189,98006;-9,92213;-12822,44176
1190,03206;-9,92261;-12825,02860
1190,21406;-9,92410;-12827,54540
1190,27206;-9,92458;-12830,05923
1190,31806;-9,92500;-12832,55965
1190,51806;-9,92655;-12832,29291
1190,57806;-9,92715;-12834,90211
1190,60206;-9,92739;-12837,63200
1190,62006;-9,92757;-12840,33954
1190,63606;-9,92775;-12842,91297
1190,65606;-9,92793;-12845,54452
1190,67406;-9,92811;-12848,15818
1190,79006;-9,92900;-12845,45213
1190,80806;-9,92912;-12842,80419
1190,83006;-9,92930;-12840,11304
1190,87206;-9,92960;-12837,54110
1190,90606;-9,92984;-12835,02579
1191,08806;-9,93134;-12837,57985
1191,14406;-9,93181;-12840,16967
1191,19406;-9,93223;-12842,69243
1191,39406;-9,93385;-12844,08867
1191,44206;-9,93427;-12846,80068
1191,48806;-9,93468;-12849,32345
1191,50806;-9,93486;-12851,87006
1191,54606;-9,93522;-12854,38389
1191,73206;-9,93672;-12851,80897
1191,84406;-9,93767;-12854,35408
1191,86206;-9,93785;-12857,04821
1191,88406;-9,93809;-12859,54863
1191,91606;-9,93839;-12862,24425
1191,94006;-9,93863;-12864,94434
1191,96606;-9,93887;-12867,58482
1192,05406;-9,93959;-12864,98457
1192,08006;-9,93977;-12862,33068
1192,10806;-9,94000;-12859,76171
1192,14606;-9,94030;-12857,09590
1192,20606;-9,94072;-12854,59101
1192,40006;-9,94228;-12857,20021
1192,42806;-9,94258;-12859,72297
1192,45606;-9,94281;-12862,24276
1192,65606;-9,94437;-12863,85804
1192,76206;-9,94533;-12866,36740
1192,79206;-9,94556;-12868,86781
1192,82806;-9,94592;-12871,37717
1192,88006;-9,94634;-12873,89398
1192,96606;-9,94706;-12871,33992
1193,04406;-9,94772;-12873,94017
1193,09406;-9,94820;-12876,48380
1193,14406;-9,94861;-12879,05127
1193,17606;-9,94891;-12881,56062
1193,21606;-9,94927;-12884,09084
1193,31206;-9,95005;-12881,55019
1193,35806;-9,95041;-12879,01700
1193,38206;-9,95059;-12876,37502
1193,41406;-9,95083;-12873,83288
1193,61406;-9,95238;-12874,12643
1193,65006;-9,95268;-12876,70881
1193,69406;-9,95304;-12879,23753
1193,72206;-9,95328;-12881,79308
1193,76206;-9,95364;-12884,32926
1193,96206;-9,95525;-12885,97584
1194,00806;-9,95561;-12888,53139
1194,04606;-9,95597;-12891,24936
1194,06806;-9,95621;-12893,92561
1194,09406;-9,95645;-12896,51394
1194,19806;-9,95728;-12893,92859
1194,34206;-9,95854;-12896,45433
1194,36806;-9,95878;-12899,11121
1194,39006;-9,95902;-12901,68911
1194,41606;-9,95926;-12904,34301
1194,45006;-9,95956;-12906,88962
1194,54806;-9,96039;-12904,25807
1194,57006;-9,96051;-12901,73978
1194,59206;-9,96069;-12899,02031
1194,60806;-9,96081;-12896,50798
1194,63006;-9,96093;-12893,96882
1194,68606;-9,96141;-12891,44903
1194,85006;-9,96272;-12893,95243
1194,90406;-9,96314;-12896,49755
1194,94606;-9,96350;-12899,01435
1194,98406;-9,96386;-12901,55649
1195,16406;-9,96530;-12904,08075
1195,22006;-9,96577;-12906,62736
1195,28006;-9,96631;-12909,22165
1195,31206;-9,96655;-12911,81296
1195,36006;-9,96697;-12914,32232
1195,55606;-9,96870;-12916,97621
1195,58406;-9,96894;-12919,57796
1195,65606;-9,96960;-12922,09178
1195,83006;-9,97110;-12919,36636
1195,86406;-9,97133;-12916,81230
1195,94206;-9,97193;-12914,19119
1195,98806;-9,97229;-12911,68630
