Extensión;Carga
-12,11246;-15557,05518
-12,11275;-15559,59433
-12,11293;-15562,16329
-12,11317;-15564,67712
-12,11359;-15567,28333
-12,11443;-15564,70394
-12,11574;-15567,34294
-12,11598;-15569,84335
-12,11616;-15572,43317
-12,11628;-15574,94104
-12,11646;-15577,56662
-12,1167;-15580,17284
-12,11772;-15577,59345
-12,11838;-15574,97531
-12,11885;-15572,43317
-12,12047;-15573,78769
-12,12077;-15576,4401
-12,12196;-15579,03439
-12,12226;-15581,66295
-12,12274;-15584,19913
-12,12304;-15586,74276
-12,12352;-15589,2536
-12,12382;-15591,81213
-12,124;-15594,4109
-12,12429;-15597,02605
-12,12513;-15594,36768
-12,12531;-15591,84045
-12,12627;-15594,44964
-12,12651;-15597,10354
-12,1268;-15599,74551
-12,12704;-15602,41282
-12,12716;-15605,03244
-12,12728;-15607,5567
-12,12758;-15610,05712
-12,12824;-15607,49412
-12,12848;-15604,87002
-12,12866;-15602,35322
-12,12908;-15599,70081
-12,12938;-15597,18102
-12,13075;-15599,70677
-12,13159;-15602,29361
-12,13195;-15604,87896
-12,13219;-15607,48816
-12,13272;-15610,0601
-12,13302;-15612,62608
-12,13338;-15615,27401
-12,13362;-15617,8534
-12,13386;-15620,44919
-12,13404;-15623,13437
-12,13434;-15625,74655
-12,13524;-15623,12543
-12,13661;-15625,79125
-12,13685;-15628,44217
-12,13703;-15631,10203
-12,13721;-15633,89152
-12,13739;-15636,59459
-12,13775;-15639,14567
-12,1384;-15636,44409
-12,13852;-15633,6531
-12,13864;-15631,13332
-12,13876;-15628,43919
-12,13888;-15625,83745
-12,13912;-15623,21484
-12,13966;-15620,62055
-12,14044;-15623,18802
-12,14068;-15625,76145
-12,14104;-15628,29465
-12,14139;-15630,84722
-12,14169;-15633,44747
-12,14199;-15636,006
-12,14229;-15638,63903
-12,14373;-15641,16031
-12,14414;-15643,6637
-12,14444;-15646,3474
-12,1448;-15648,8955
-12,1463;-15646,31909
-12,14689;-15648,99087
-12,14707;-15651,57473
-12,14725;-15654,28525
-12,14737;-15657,22823
-12,14749;-15659,7659
-12,14761;-15662,66418
-12,14773;-15665,28976
-12,14803;-15667,89597
-12,14869;-15665,38364
-12,14881;-15662,74166
-12,14899;-15659,97899
-12,14911;-15657,44132
-12,14941;-15654,86044
-12,14964;-15652,3034
-12,14988;-15649,68973
-12,15072;-15652,33022
-12,15096;-15654,87832
-12,15132;-15657,43387
-12,15186;-15660,03859
-12,15204;-15662,74464
-12,15365;-15662,75507
-12,15407;-15665,33744
-12,15437;-15667,91087
-12,15461;-15670,42172
-12,15485;-15673,00856
-12,15509;-15675,54474
-12,1555;-15678,10178
-12,15658;-15675,55815
-12,15736;-15678,29251
-12,15754;-15680,85253
-12,15778;-15683,53325
-12,1579;-15686,15437
-12,15813;-15688,77101
-12,15831;-15691,32805
-12,15849;-15693,84038
-12,15873;-15696,41531
-12,15891;-15698,97681
-12,15927;-15696,47342
-12,15939;-15693,68839
-12,15957;-15691,14476
-12,15969;-15688,62498
-12,15999;-15686,1037
-12,16023;-15683,53325
-12,16077;-15681,02241
-12,16202;-15683,69567
-12,16226;-15686,39278
-12,16238;-15689,18824
-12,16268;-15691,70356
-12,16358;-15694,21291
-12,16519;-15696,66713
-12,16537;-15699,30911
-12,16555;-15701,90936
-12,16579;-15704,50366
-12,16728;-15707,0592
-12,16764;-15709,61922
-12,16788;-15712,15242
-12,16836;-15714,65731
-12,1686;-15717,17411
-12,1689;-15719,70731
-12,17009;-15717,08471
-12,17027;-15714,44422
-12,17045;-15711,90506
-12,17063;-15709,37783
-12,17159;-15706,864
-12,17213;-15709,38826
-12,17242;-15711,9289
-12,17266;-15714,50233
-12,17302;-15717,02063
-12,17332;-15719,65069
-12,17356;-15722,26137
-12,1741;-15719,75499
-12,17547;-15722,35525
-12,17565;-15724,9257
-12,17589;-15727,52893
-12,17607;-15730,25733
-12,17625;-15732,86504
-12,17643;-15735,51595
-12,17811;-15737,24896
-12,17846;-15739,92968
-12,17864;-15742,59996
-12,17876;-15745,20171
-12,17894;-15747,93607
-12,17918;-15750,4648
-12,18026;-15747,81686
-12,18038;-15745,29707
-12,18056;-15742,76537
-12,18074;-15740,21876
-12,18133;-15737,71238
-12,18247;-15740,22025
-12,18277;-15742,78623
-12,18301;-15745,4133
-12,18337;-15748,0672
-12,18367;-15750,63467
-12,18498;-15753,13658
-12,18588;-15755,69063
-12,18612;-15758,38327
-12,18636;-15760,90157
-12,18671;-15763,45265
-12,18695;-15765,97542
-12,18719;-15768,53842
-12,18851;-15771,1491
-12,18887;-15773,71657
-12,18964;-15776,25424
-12,18988;-15778,79936
-12,1903;-15781,31169
-12,19096;-15778,68313
-12,1912;-15776,08883
-12,19156;-15773,51838
-12,1921;-15770,91515
-12,19245;-15768,34321
-12,19359;-15770,88386
-12,19395;-15773,5005
-12,19467;-15776,00986
-12,19556;-15778,61011
-12,19592;-15781,1299
-12,19628;-15783,79869
-12,19646;-15786,33636
-12,1967;-15789,01559
-12,19694;-15791,73803
-12,19706;-15794,37852
-12,1973;-15797,08308
-12,19748;-15799,66396
-12,19778;-15802,18971
-12,19933;-15799,63565
-12,19993;-15802,16289
-12,20011;-15804,77357
-12,20029;-15807,32614
-12,20053;-15809,91745
-12,20118;-15807,36935
-12,20136;-15804,6484
-12,20154;-15802,01089
-12,20166;-15799,38829
-12,20226;-15796,87148
-12,20328;-15794,34872
-12,20387;-15797,05924
-12,20411;-15799,64459
-12,20453;-15802,15842
-12,20519;-15804,6782
-12,20567;-15807,29932
-12,20621;-15809,90851
-12,20656;-15812,52366
-12,2068;-15815,13882
-12,20704;-15817,81805
-12,20722;-15820,36018
-12,2074;-15823,16607
-12,20752;-15825,8006
-12,2077;-15828,53496
-12,20836;-15825,98537
-12,2089;-15823,48496
-12,20985;-15826,04051
-12,21003;-15828,54092
-12,21015;-15831,05475
-12,21063;-15833,579
-12,2123;-15831,78192
-12,21284;-15829,19508
-12,21446;-15828,66013
-12,21512;-15831,16949
-12,21661;-15833,68778
-12,21691;-15836,28058
-12,21715;-15838,99409
-12,21733;-15841,61073
-12,21745;-15844,4792
-12,21757;-15847,11373
-12,21774;-15849,787
-12,21786;-15852,56904
-12,2181;-15855,11565
-12,21936;-15852,59289
-12,2205;-15855,17079
-12,22068;-15857,74571
-12,22091;-15860,51285
-12,22103;-15863,32768
-12,22121;-15865,99648
-12,22139;-15868,61461
-12,22235;-15865,843
-12,22253;-15863,19357
-12,22277;-15860,57842
-12,22301;-15857,9722
-12,22319;-15855,36152
-12,22325;-15852,75382
-12,22342;-15850,15357
-12,22456;-15852,76872
-12,22492;-15855,3347
-12,2251;-15857,9424
-12,2254;-15860,45623
-12,22695;-15861,78243
-12,22731;-15864,37374
-12,22749;-15867,11258
-12,22767;-15869,64279
-12,22779;-15872,28477
-12,22791;-15874,93271
-12,22809;-15877,62237
-12,22821;-15880,25093
-12,22839;-15882,80499
-12,22863;-15885,33968
-12,22893;-15887,9146
-12,22929;-15885,16533
-12,22946;-15882,58445
-12,2297;-15880,06169
-12,2309;-15882,7275
-12,2312;-15885,31882
-12,23132;-15888,13961
-12,2315;-15890,67578
-12,23162;-15893,34309
-12,23174;-15896,23541
-12,23186;-15898,88185
-12,23203;-15901,51191
-12,23269;-15899,00553
-12,23293;-15896,44551
-12,23311;-15893,79013
-12,23323;-15891,08407
-12,23335;-15888,5628
-12,23359;-15885,92082
-12,23383;-15883,30567
-12,23443;-15880,71734
-12,23574;-15883,40551
-12,23598;-15886,09219
-12,2364;-15888,66115
-12,23676;-15891,17795
-12,23771;-15893,77671
-12,23795;-15896,44253
-12,23819;-15899,14858
-12,23843;-15901,8755
-12,23861;-15904,61284
-12,23879;-15907,20564
-12,23891;-15909,92212
-12,23915;-15912,49704
-12,23981;-15909,94895
-12,24011;-15907,40979
-12,2413;-15910,02196
-12,24148;-15912,85914
-12,2416;-15915,68738
-12,24178;-15918,32787
-12,2419;-15921,08458
-12,24202;-15923,61629
-12,24214;-15926,39685
-12,24232;-15928,93749
-12,2425;-15931,50944
-12,24316;-15928,97922
-12,24327;-15926,46837
-12,2434;-15923,89196
-12,24357;-15921,20528
-12,24381;-15918,61248
-12,24399;-15916,06438
-12,24417;-15913,28382
-12,24435;-15910,62546
-12,24447;-15908,10567
-12,24549;-15910,72828
-12,24591;-15913,35237
-12,24621;-15915,88408
-12,24662;-15918,39641
-12,24704;-15920,94004
-12,24752;-15918,41429
-12,24866;-15921,09352
-12,24884;-15923,94114
-12,24902;-15926,60695
-12,24914;-15929,3741
-12,24925;-15932,19191
-12,24949;-15934,74448
-12,24997;-15937,30152
-12,25159;-15939,97031
-12,25177;-15942,50053
-12,25195;-15945,34665
-12,25206;-15948,2345
-12,25218;-15950,81389
-12,25236;-15953,55719
-12,25254;-15956,06208
-12,25272;-15958,67276
-12,25296;-15961,22831
-12,25344;-15958,7279
-12,25356;-15956,15
-12,25368;-15953,59743
-12,25386;-15950,90032
-12,25404;-15948,35669
-12,25422;-15945,77432
-12,25446;-15943,09658
-12,25464;-15940,52613
-12,25505;-15937,99442
-12,25559;-15940,5008
-12,25643;-15943,10701
-12,25673;-15945,80114
-12,25691;-15948,34328
-12,25852;-15949,34165
-12,25876;-15951,93148
-12,259;-15954,61667
-12,25918;-15957,20351
-12,2593;-15959,96916
-12,25948;-15962,62306
-12,25978;-15965,195
-12,26049;-15967,77439
-12,26199;-15970,40594
-12,26217;-15973,13136
-12,26235;-15975,85082
-12,26247;-15978,75953
-12,26265;-15981,42833
-12,26277;-15984,1761
-12,26295;-15986,80317
-12,26402;-15984,09265
-12,2642;-15981,45366
-12,26444;-15978,67757
-12,26462;-15976,17716
-12,2648;-15973,60522
-12,26504;-15971,09288
-12,26546;-15968,47177
-12,26564;-15965,81191
-12,26659;-15968,35703
-12,26683;-15970,91556
-12,26701;-15973,47111
-12,26725;-15976,08626
-12,26803;-15978,62691
-12,26875;-15981,14371
-12,2694;-15983,65158
-12,26958;-15986,25779
-12,26976;-15988,9698
-12,27;-15991,72354
-12,27018;-15994,52198
-12,2703;-15997,1565
-12,27048;-15999,6897
-12,27132;-15997,05368
-12,27161;-15994,55029
-12,27257;-15997,1565
-12,27281;-15999,76271
-12,27293;-16002,57754
-12,27311;-16005,15842
-12,27317;-16007,67821
-12,27329;-16010,26803
-12,27341;-16012,83699
-12,27353;-16015,74719
-12,27365;-16018,42195
-12,27383;-16020,95515
-12,27455;-16018,42195
-12,2746;-16015,90961
-12,27473;-16012,98302
-12,27478;-16010,06836
-12,27484;-16007,47257
-12,27496;-16004,90957
-12,27508;-16002,1916
-12,27526;-15999,50045
-12,27538;-15996,77354
-12,2767;-15999,4036
-12,27688;-16001,94722
-12,27712;-16004,47446
-12,27748;-16007,09558
-12,27765;-16009,74649
-12,27801;-16012,25287
-12,27855;-16009,74649
-12,27963;-16012,27224
-12,27999;-16014,81736
-12,28023;-16017,45039
-12,2804;-16020,09833
-12,28058;-16022,64196
-12,28076;-16025,22284
-12,28106;-16027,84395
-12,28274;-16028,10323
-12,28298;-16030,68858
-12,28316;-16033,39314
-12,28333;-16035,97701
-12,28339;-16038,72627
-12,28351;-16041,40103
-12,28369;-16044,02065
-12,28495;-16041,45765
-12,28507;-16038,70541
-12,28525;-16035,96956
-12,28549;-16033,43636
-12,28579;-16030,83163
-12,28597;-16028,19413
-12,28692;-16030,69752
-12,2874;-16033,20837
-12,288;-16035,75051
-12,28824;-16038,34927
-12,28973;-16036,35401
-12,29045;-16039,01833
-12,29063;-16041,83763
-12,29075;-16044,36636
-12,29093;-16047,1648
-12,29111;-16049,8023
-12,29123;-16052,36679
-12,29147;-16054,92085
-12,29189;-16057,46299
-12,2926;-16054,91638
-12,2932;-16057,61349
-12,29344;-16060,18096
-12,29368;-16062,73651
-12,29386;-16065,34719
-12,29404;-16067,93106
-12,29422;-16070,76824
-12,29434;-16073,55922
-12,29457;-16076,14011
-12,29541;-16073,60244
-12,29553;-16071,07371
-12,29565;-16068,46452
-12,29571;-16065,81509
-12,29577;-16063,30276
-12,29589;-16060,71889
-12,29601;-16058,04861
-12,29619;-16055,52733
-12,29649;-16053,01499
-12,29697;-16055,57948
-12,29721;-16058,11566
-12,29756;-16060,67717
-12,29816;-16063,21931
-12,29834;-16065,88066
-12,2999;-16064,96871
-12,30025;-16067,55108
-12,30043;-16070,29736
-12,30067;-16072,85291
-12,30079;-16075,36674
-12,30097;-16078,03255
-12,30115;-16080,7088
-12,30133;-16083,38803
-12,30157;-16085,89739
-12,30181;-16088,56022
-12,30223;-16091,10832
-12,30259;-16088,49913
-12,30318;-16085,97338
-12,30426;-16088,51999
-12,3045;-16091,30204
-12,30468;-16093,95593
-12,3048;-16096,76033
-12,30498;-16099,49917
-12,30516;-16102,13071
-12,30593;-16099,49619
-12,30611;-16096,92276
-12,30623;-16094,18541
-12,30665;-16091,66861
-12,30833;-16092,33618
-12,30869;-16094,83808
-12,31024;-16094,27333
-12,3109;-16096,8408
-12,31114;-16099,4485
-12,31138;-16102,07856
-12,31155;-16104,87103
-12,31173;-16107,54877
-12,31185;-16110,1833
-12,31197;-16112,9415
-12,31215;-16115,72355
-12,31227;-16118,4296
-12,31257;-16120,933
-12,31299;-16118,34168
-12,31329;-16115,84127
-12,31365;-16113,32893
-12,31454;-16116,02157
-12,31472;-16118,72762
-12,31496;-16121,42622
-12,31508;-16123,96836
-12,31526;-16126,63418
-12,31538;-16129,35066
-12,31556;-16131,98966
-12,31586;-16134,58842
-12,31646;-16131,90025
-12,31658;-16129,17632
-12,31676;-16126,60438
-12,31694;-16123,91025
-12,31718;-16121,37556
-12,31753;-16118,83938
-12,31789;-16116,33301
-12,31885;-16118,92134
-12,31921;-16121,4307
-12,31951;-16123,94005
-12,321;-16124,25745
-12,3216;-16126,88452
-12,32172;-16129,60696
-12,3219;-16132,38007
-12,32208;-16135,04887
-12,3222;-16137,60591
-12,32238;-16140,31494
-12,32256;-16143,02844
-12,32274;-16145,5676
-12,32435;-16145,657
-12,32465;-16148,19169
-12,32489;-16150,82622
-12,32525;-16153,42051
-12,32555;-16155,99096
-12,32579;-16158,53459
-12,32608;-16161,22276
-12,32704;-16158,55396
-12,32722;-16155,95669
-12,32758;-16153,42349
-12,3277;-16150,9037
-12,32788;-16148,34815
-12,32949;-16149,93215
-12,32991;-16152,4713
-12,33087;-16155,02387
-12,33117;-16157,60624
-12,3317;-16160,19309
-12,33182;-16162,76056
-12,33206;-16165,407
-12,3323;-16167,9849
-12,33248;-16170,56876
-12,33266;-16173,17349
-12,3329;-16175,69029
-12,33392;-16173,09004
-12,33416;-16170,54343
-12,33499;-16173,13772
-12,33517;-16175,83632
-12,33541;-16178,53343
-12,33559;-16181,26035
-12,33577;-16183,76523
-12,33601;-16186,43254
-12,33619;-16189,19373
-12,33637;-16191,79547
-12,3372;-16189,17882
-12,33738;-16186,665
-12,33786;-16184,12435
-12,3384;-16181,539
-12,33864;-16178,98345
-12,33906;-16176,44727
-12,33977;-16179,12799
-12,34001;-16181,65672
-12,34055;-16184,20929
-12,34145;-16186,78123
-12,34217;-16189,39191
-12,34247;-16191,89829
-12,34276;-16194,47619
-12,34312;-16197,00044
-12,3433;-16199,62752
-12,34342;-16202,13985
-12,3436;-16204,7565
-12,3445;-16202,19797
-12,34474;-16199,66328
-12,34575;-16202,32016
-12,34605;-16205,06346
-12,34617;-16207,61156
-12,34635;-16210,22522
-12,34653;-16212,92084
-12,34671;-16215,49577
-12,34689;-16218,09006
-12,34719;-16220,62176
-12,34761;-16218,03939
-12,34785;-16215,49129
-12,34821;-16212,94469
-12,34857;-16210,33698
-12,34946;-16207,82316
-12,35;-16210,44427
-12,35102;-16212,96555
-12,35149;-16215,51514
-12,35185;-16218,13029
-12,35239;-16220,6471
-12,35263;-16223,2697
-12,35299;-16225,85505
-12,35335;-16228,49703
-12,35359;-16231,15987
-12,35389;-16233,6871
-12,3549;-16231,15838
-12,35598;-16233,66922
-12,35622;-16236,18454
-12,3564;-16238,70581
-12,35658;-16241,3463
-12,3567;-16244,22073
-12,35688;-16246,74946
-12,35705;-16249,41528
-12,35795;-16246,71817
-12,35807;-16244,01659
-12,35819;-16241,34332
-12,35837;-16238,66409
-12,35849;-16236,07725
-12,35873;-16233,51574
-12,35998;-16236,12642
-12,36028;-16238,65217
-12,36088;-16241,15705
-12,36112;-16243,67386
-12,36136;-16246,37395
-12,3616;-16249,03083
-12,36309;-16251,67131
-12,36333;-16254,23729
-12,36375;-16256,91205
-12,36393;-16259,49591
-12,36423;-16262,06189
-12,36495;-16264,58317
-12,36543;-16261,9397
-12,3665;-16264,52655
-12,36668;-16267,31753
-12,36686;-16270,07276
-12,36692;-16272,69089
-12,3671;-16275,28369
-12,36722;-16277,8616
-12,36758;-16280,37393
-12,36806;-16277,67682
-12,36824;-16274,89179
-12,3683;-16272,38244
-12,36853;-16269,7643
-12,36877;-16267,16405
-12,36895;-16264,61148
-12,36913;-16262,01123
-12,36943;-16259,46313
-12,37009;-16261,99037
-12,37027;-16264,68152
-12,37051;-16267,2475
-12,37093;-16269,82987
-12,37122;-16272,51357
-12,3714;-16275,05124
-12,3723;-16277,574
-12,3732;-16280,15488
-12,37362;-16282,72235
-12,37386;-16285,28088
-12,37403;-16287,88263
-12,37427;-16290,4039
-12,37457;-16292,98031
-12,37487;-16295,51053
-12,37565;-16292,88644
-12,37595;-16290,21466
-12,37691;-16292,91028
-12,37708;-16295,65805
-12,37726;-16298,1689
-12,37744;-16300,9122
-12,37768;-16303,61676
-12,37786;-16306,17231
-12,37804;-16308,84558
-12,3784;-16311,35643
-12,37876;-16308,64739
-12,37894;-16306,08141
-12,37906;-16303,3396
-12,37924;-16300,69911
-12,37948;-16298,19125
-12,3799;-16295,62676
-12,38151;-16297,89472
-12,38175;-16300,60524
-12,38199;-16303,2189
-12,38247;-16305,74465
-12,38306;-16308,27636
-12,38456;-16310,81253
-12,38474;-16313,33977
-12,38492;-16316,1099
-12,38504;-16318,69674
-12,38522;-16321,39385
-12,38683;-16323,93152
-12,38743;-16326,58094
-12,38767;-16329,33021
-12,38785;-16332,19272
-12,38803;-16334,71698
-12,38832;-16337,33213
-12,38946;-16334,67972
-12,38958;-16331,95579
-12,38976;-16329,44494
-12,38994;-16326,86555
-12,3906;-16324,31298
-12,39095;-16321,80363
-12,39155;-16324,36216
-12,39197;-16326,91175
-12,39227;-16329,4673
-12,39269;-16332,02881
-12,39287;-16334,61416
-12,39442;-16337,12798
-12,39478;-16339,6731
-12,3949;-16342,42386
-12,39508;-16345,07179
-12,39526;-16347,74953
-12,39544;-16350,38406
-12,39568;-16352,95749
-12,39604;-16355,59648
-12,39771;-16358,15501
-12,39789;-16360,7806
-12,39813;-16363,35999
-12,39831;-16366,13309
-12,39849;-16368,73335
-12,39885;-16371,31721
-12,39945;-16368,64096
-12,39968;-16366,06306
-12,39986;-16363,39426
-12,40004;-16360,87298
-12,40022;-16358,27422
-12,40058;-16355,7604
-12,40124;-16353,19442
-12,40178;-16355,74251
-12,40214;-16358,43962
-12,40244;-16361,04584
-12,40267;-16363,72954
-12,40297;-16366,28509
-12,40363;-16368,84809
-12,40507;-16371,35297
-12,40536;-16373,98601
-12,40554;-16376,52814
-12,4059;-16379,11499
-12,40614;-16381,70779
-12,40644;-16384,23353
-12,40782;-16386,89488
-12,40805;-16389,56517
-12,40824;-16392,16989
-12,40853;-16394,67627
-12,40907;-16397,25417
-12,40931;-16399,81568
-12,41033;-16397,24374
-12,41063;-16394,72842
-12,41087;-16392,19224
-12,41134;-16389,55027
-12,41182;-16386,97833
-12,41206;-16384,47791
-12,41308;-16387,08264
-12,41326;-16389,83637
-12,4135;-16392,36808
-12,41397;-16394,93257
-12,41427;-16397,50153
-12,41559;-16400,19268
-12,41577;-16402,87936
-12,41607;-16405,63011
-12,41625;-16408,40471
-12,41643;-16410,96026
-12,41655;-16413,47408
-12,41672;-16416,09371
-12,4169;-16418,68353
-12,41858;-16417,44375
-12,41894;-16419,94417
-12,41929;-16422,49376
-12,41948;-16425,18938
-12,41965;-16427,71661
-12,41977;-16430,25726
-12,41995;-16432,8739
-12,42073;-16430,26024
-12,42085;-16427,70171
-12,42103;-16425,04483
-12,42127;-16422,37455
-12,42181;-16419,85327
-12,42252;-16417,33348
-12,42324;-16419,91585
-12,42354;-16422,52803
-12,4239;-16425,13722
-12,42432;-16427,64807
-12,42533;-16430,15593
-12,42599;-16432,69956
-12,42629;-16435,43988
-12,42647;-16438,25322
-12,42665;-16441,02931
-12,42677;-16443,8054
-12,42695;-16446,48463
-12,42719;-16449,01633
-12,42797;-16446,49804
-12,4291;-16449,0208
-12,42934;-16451,64043
-12,42952;-16454,30773
-12,42976;-16456,86924
-12,43101;-16454,34499
-12,43203;-16451,80881
-12,43227;-16449,24879
-12,43329;-16451,78348
-12,43412;-16454,29283
-12,43442;-16456,92289
-12,43598;-16456,80964
-12,4364;-16459,49483
-12,43658;-16462,2128
-12,43669;-16464,79666
-12,43687;-16467,65023
-12,43699;-16470,48146
-12,43711;-16473,13982
-12,43729;-16475,68047
-12,43801;-16478,18983
-12,43843;-16475,58063
-12,43861;-16472,98485
-12,43968;-16475,57914
-12,43998;-16478,32096
-12,4401;-16481,04787
-12,44028;-16483,57362
-12,44052;-16486,19324
-12,44076;-16488,80243
-12,44166;-16486,27222
-12,44184;-16483,73455
-12,44207;-16481,1343
-12,44226;-16478,56086
-12,44237;-16475,86077
-12,44381;-16478,40589
-12,44405;-16481,04936
-12,44429;-16483,57064
-12,44453;-16486,11873
-12,44608;-16484,9177
-12,44638;-16487,5403
-12,44674;-16490,0437
-12,44686;-16492,68568
-12,44704;-16495,47517
-12,44716;-16498,07096
-12,44728;-16500,60415
-12,44746;-16503,39514
-12,44758;-16506,15782
-12,44776;-16508,6776
-12,44799;-16511,29574
-12,44865;-16508,74913
-12,44895;-16506,24573
-12,44931;-16503,72297
-12,45033;-16506,27553
-12,45051;-16508,84449
-12,45069;-16511,40153
-12,4508;-16514,1359
-12,45092;-16516,73615
-12,45104;-16519,26041
-12,45116;-16521,84427
-12,45152;-16524,35213
-12,45206;-16521,734
-12,45218;-16519,20676
-12,45236;-16516,45601
-12,45248;-16513,9094
-12,45266;-16511,22272
-12,45314;-16508,67909
-12,45367;-16506,17272
-12,45469;-16508,92496
-12,45493;-16511,47604
-12,45529;-16514,0003
-12,45607;-16516,52604
-12,45678;-16519,0652
-12,45714;-16521,69079
-12,45732;-16524,36405
-12,45744;-16527,12971
-12,45762;-16529,93411
-12,4578;-16532,55075
-12,45798;-16535,07203
-12,45816;-16537,76169
-12,45834;-16540,31128
-12,45912;-16537,73338
-12,45942;-16535,09438
-12,46061;-16537,87792
-12,46073;-16540,58546
-12,46091;-16543,33174
-12,46103;-16546,01842
-12,46115;-16548,71404
-12,46127;-16551,26661
-12,46157;-16553,84302
-12,46234;-16551,31876
-12,46246;-16548,75427
-12,46258;-16546,17935
-12,46276;-16543,5344
-12,463;-16540,90881
-12,46324;-16538,29962
-12,46336;-16535,58761
-12,46348;-16533,01269
-12,46366;-16530,36624
-12,46438;-16533,00971
-12,46462;-16535,60698
-12,46492;-16538,21319
